,molecular_weight
C22090,584.135365
C22135,585.29275
C22161,537.111691
C22192,583.233701
C22232,503.166881
C22234,538.985574
C22257,589.10739
C22259,591.086655
C22260,591.086655
C22261,591.086655
C22262,591.086655
C22264,503.164195
C22270,590.102639
C22276,590.102639
C22277,513.07846
C22297,513.029809
C22298,531.040373
C22299,531.089024
C00003,664.116947
C00004,665.124772
C00032,616.177298
C00043,607.081569
C00096,605.077153
C00127,612.151962
C00128,614.147267
C00182,666.221858
C00203,607.081569
C00394,605.077153
C00773,685.462579
C00832,615.296301
C00857,665.100962
C00882,687.148878
C00976,619.056417
C01050,679.102699
C01138,661.232
C01170,607.081569
C01204,659.861371
C01221,663.24765
C01228,602.95699
C01266,647.252736
C01540,685.325585
C01581,605.077153
C01613,666.221858
C01700,655.415628
C01737,614.312286
C01946,687.419376
C02013,666.221858
C02052,666.221858
C02139,614.237962
C02166,625.303301
C02280,605.077153
C02334,621.30233
C02465,650.790037
C02725,656.32285
C02880,612.222312
C03184,624.171502
C03246,639.038004
C03263,660.315914
C03368,607.198969
C03580,661.210871
C03691,630.142182
C03731,661.232
C03832,649.758402
C03989,666.221858
C04191,663.24765
C04216,654.381427
C04360,636.096264
C04382,663.24765
C04418,621.946158
C04423,665.100962
C04426,687.038384
C04491,630.135148
C04494,682.923321
C04526,647.252736
C04573,621.060834
C04631,677.087049
C04806,651.289091
C04856,683.135336
C04861,666.221858
C04886,674.238177
C05080,612.23191
C05151,616.397519
C05346,622.269752
C05622,650.1483
C05625,610.153385
C05768,660.315914
C05769,654.268964
C05770,654.268964
C05809,682.532496
C05810,638.542667
C05811,654.537581
C05812,668.553232
C05813,682.532496
C05814,696.548146
C05821,669.144217
C05928,602.208489
C06091,645.314911
C06240,621.060834
C06397,619.092803
C06398,619.092803
C06539,608.273381
C06540,634.289031
C06544,673.346211
C06691,634.132256
C06693,670.429213
C06740,650.257456
C06767,651.14615
C06785,694.201004
C06787,695.185019
C06802,645.248014
C06823,645.02368
C06836,678.132667
C06856,653.221282
C06883,645.1424
C07051,613.362805
C07465,630.345106
C07466,656.426134
C07547,609.296462
C07554,602.477106
C07597,613.26483
C07639,650.790037
C07709,610.253983
C07919,652.351237
C08033,690.32985
C08073,665.304741
C08091,663.301192
C08112,667.124345
C08242,666.221858
C08248,666.221858
C08442,673.262893
C08467,622.480854
C08470,622.480854
C08505,638.475769
C08545,622.480854
C08567,630.100303
C08572,648.496505
C08585,600.41786
C08596,658.42334
C08606,600.41786
C08614,600.41786
C08632,604.397519
C08639,611.16121
C08655,661.309826
C08657,652.299596
C08661,685.357445
C08662,666.315246
C08663,647.294176
C08664,673.346211
C08673,668.330896
C08681,694.346546
C08683,629.319997
C08684,630.315246
C08688,615.304347
C08691,629.319997
C08692,675.325476
C08696,668.330896
C08698,631.299261
C08699,682.346546
C08704,689.341126
C08712,606.454914
C08718,655.187425
C08750,606.231241
C08753,682.247285
C08786,674.293842
C08853,618.267627
C08857,604.288362
C08871,617.229467
C08872,620.283277
C08873,604.288362
C08879,692.340792
C08880,620.283277
C08920,646.371698
C08922,659.439718
C08935,674.366613
C08953,604.397519
C08964,632.392433
C08968,664.382263
C09068,608.298533
C09074,606.267627
C09078,626.366613
C09085,616.377727
C09088,688.362471
C09095,628.230847
C09096,648.293448
C09101,652.324748
C09102,646.277798
C09127,612.366219
C09134,654.246497
C09153,660.423734
C09157,600.366219
C09161,638.345483
C09164,609.295119
C09179,628.267233
C09181,640.179206
C09192,614.381869
C09193,690.378121
C09195,690.378121
C09200,632.372641
C09208,652.2897
C09234,690.415844
C09242,616.377727
C09246,614.362077
C09357,608.288637
C09369,636.283552
C09370,606.236601
C09391,606.272987
C09419,624.319937
C09441,682.325416
C09458,608.288637
C09461,652.314852
C09561,650.330227
C09580,609.296462
C09590,622.304287
C09596,622.304287
C09598,608.288637
C09608,632.288637
C09615,608.288637
C09624,622.304287
C09654,622.304287
C09655,696.341067
C09656,652.314852
C09659,608.288637
C09661,636.283552
C09755,610.18977
C09806,610.18977
C09929,602.360739
C09932,642.194856
C09979,602.360739
C09995,699.34207
C09998,665.35772
C10004,674.379183
C10008,699.363199
C10014,651.34207
C10015,611.368284
C10039,608.17412
C10062,628.303618
C10099,692.225762
C10102,610.153385
C10154,629.585929
C10219,634.080614
C10227,610.132256
C10242,601.996884
C10249,680.204633
C10252,680.204633
C10382,608.17412
C10456,624.20542
C10466,656.19525
C10481,622.18977
C10485,640.200335
C10499,640.200335
C10501,624.20542
C10606,691.287172
C10619,641.319997
C10644,610.195131
C10669,668.283277
C10685,602.241687
C10693,668.283277
C10805,614.184685
C11153,656.156362
C11236,609.283886
C11251,624.584532
C11278,635.142109
C11295,674.436698
C11304,643.313865
C11308,607.311832
C11321,614.396473
C11340,665.737019
C11362,628.337319
C11365,603.281875
C11367,643.313865
C11436,601.047506
C11521,630.01692
C11587,610.311498
C11589,650.252268
C11599,630.043243
C11606,622.359117
C11610,671.446929
C11663,600.20542
C11730,680.242356
C11829,614.237962
C11830,612.222312
C11831,610.206662
C11832,612.222312
C11956,602.345483
C11970,600.329833
C11971,602.345483
C11972,616.361133
C12032,696.208588
C12044,697.309826
C12045,634.265709
C12049,659.200276
C12057,641.200292
C12098,636.341067
C12176,641.319997
C12246,639.304347
C12247,655.299261
C12310,652.195799
C12381,660.20542
C12385,674.221071
C12406,696.278191
C12408,600.220677
C12609,634.213855
C12632,638.111914
C12634,610.153385
C12667,626.1483
C12861,695.197807
C12871,628.362471
C12954,676.252951
C13024,692.097127
C13167,673.314534
C13299,670.392827
C13326,668.313828
C13376,634.102881
C13431,600.41786
C13433,600.41786
C13494,649.20498
C13511,641.086375
C13540,635.170428
C13660,642.3072
C13727,669.048569
C13822,650.621311
C13845,641.53831
C13863,652.673347
C13889,674.488656
C13898,665.390398
C13900,663.374748
C13901,649.395484
C13902,647.379834
C13927,636.407129
C13929,659.423114
C13952,621.060834
C14007,618.966033
C14053,659.298884
C14054,673.314534
C14078,696.083763
C14165,627.785286
C14540,695.294176
C14641,650.600182
C14721,639.304347
C14722,653.283611
C14723,651.267961
C14724,639.267961
C14725,641.283611
C14727,683.294176
C14760,603.926891
C14863,654.162527
C15441,648.584532
C15620,635.260706
C15652,614.312286
C15655,667.249825
C15657,618.323977
C15661,653.321334
C15681,681.408812
C15682,667.393162
C15733,691.408418
C15740,639.40948
C15751,621.384997
C15754,621.384997
C15756,623.439718
C15757,653.425131
C15852,664.354425
C15884,610.438596
C15885,624.41786
C15888,600.490631
C15905,600.454246
C15925,605.077153
C15932,600.41786
C16274,600.41786
C16278,628.44916
C16284,600.41786
C16288,605.11426
C16289,621.109174
C16290,637.104089
C16306,611.16121
C16307,627.156125
C16312,627.156125
C16315,611.16121
C16367,627.134995
C16369,611.140081
C16370,611.140081
C16463,690.094869
C16490,610.153385
C16540,630.232877
C16541,628.217227
C16542,618.268964
C16769,670.23526
C16841,627.464493
C16877,654.270794
C16954,656.309766
C16998,661.418982
C17024,640.418648
C17060,622.304287
C17159,688.262089
C17166,618.045045
C17387,622.304287
C17393,624.20542
C17430,638.2422
C17431,624.262935
C17436,654.381427
C17458,636.096264
C17519,602.163556
C17528,640.200335
C17555,676.236721
C17563,610.153385
C17587,657.306866
C17588,615.296301
C17589,613.280651
C17678,624.20542
C17712,615.296301
C17750,692.231635
C17834,608.17412
C17837,608.17412
C17862,694.341186
C17907,610.231516
C17908,624.247166
C17909,642.257731
C17910,624.247166
C17911,624.247166
C17969,618.33369
C18005,684.317765
C18022,626.27405
C18070,631.25298
C18071,673.29993
C18098,628.2897
C18130,661.315186
C18137,637.53624
C18138,637.53624
C18152,616.253612
C18153,634.264177
C18154,632.248527
C18155,632.248527
C18156,630.232877
C18191,680.434692
C18372,624.245455
C18413,660.809844
C18520,682.023318
C18635,699.289091
C18846,695.424462
C18870,692.068484
C18962,629.762086
C19152,644.136703
C19182,691.580821
C19416,643.710524
C19421,672.018385
C19512,645.262394
C19522,645.794314
C19690,610.183931
C19705,602.27405
C19725,662.087383
C19745,662.087383
C19762,625.140475
C19763,634.408083
C19796,610.153385
C19850,607.198969
C19851,621.027439
C19868,652.273106
C19869,652.273106
C19881,635.087717
C19903,696.423734
C19965,646.195644
C19971,632.113204
C20007,624.350963
C20070,633.285716
C20083,639.178902
C20095,659.423114
C20137,604.255144
C20138,620.250059
C20164,645.22909
C20165,686.327542
C20198,666.928406
C20245,687.0479
C20337,622.045646
C20344,603.926891
C20357,632.113204
C20358,631.104284
C20359,620.076818
C20395,619.045184
C20419,639.178902
C20469,611.16121
C20482,683.135336
C20496,627.156125
C20533,601.340338
C20548,619.350903
C20549,661.361468
C20550,687.413503
C20551,685.397853
C20565,658.105039
C20573,604.185079
C20584,603.392374
C20585,617.371638
C20594,657.439324
C20595,655.423674
C20598,617.290801
C20599,633.285716
C20623,632.466073
C20624,630.450423
C20640,674.099954
C20658,601.082238
C20672,630.108787
C20742,621.027439
C20744,665.124772
C20780,638.439384
C20795,601.295887
C20849,605.065919
C20974,604.14282
C20975,618.15847
C20976,632.17412
C20977,646.18977
C21117,661.493091
C21192,608.263485
C21261,658.290881
C21262,616.280317
C21263,614.264667
C21279,647.222742
C21368,601.082238
C21423,665.124772
C21424,665.124772
C21433,602.274348
C21434,616.289998
C21441,614.237962
C21445,691.334615
C21594,662.409536
C21624,610.242749
C21625,610.242749
C21655,648.211294
C21659,666.221858
C21783,638.439384
C22056,620.495717
C22058,622.511367
C22059,620.495717
C22092,676.115604
C22127,622.444469
C22128,622.444469
C22129,638.439384
C22130,618.413169
C22131,601.082238
C22132,613.32405
C22144,692.311104
C22173,662.182777
C22176,660.302692
C22177,688.333992
C22185,687.154782
C22245,620.076818
C22246,661.103368
C22247,661.139753
C22248,661.139753
C22251,668.205451
C22252,632.113204
C22253,632.113204
C22256,639.178902
C00005,745.091102
C00006,744.083277
C00010,767.115208
C00016,785.157134
C00798,795.110123
C00862,748.280317
C00876,773.179296
C01001,776.275231
C01080,775.194946
C01201,715.172785
C01212,750.139813
C01217,776.262966
C01280,743.213981
C01352,787.172785
C01687,771.440506
C01829,776.68668
C01848,755.315305
C01849,753.299655
C01912,733.461241
C01967,794.621311
C01968,764.719903
C02090,723.30438
C02574,765.291915
C02681,702.543455
C02739,719.004334
C02970,778.602898
C03170,721.28873
C03226,780.605661
C03374,760.295573
C03427,722.444028
C03796,767.385707
C03885,750.595096
C04144,703.256168
C04145,790.506628
C04146,722.444028
C04307,756.081934
C04330,787.255141
C04377,788.262966
C04458,743.213981
C04488,790.278616
C04489,717.271818
C04516,788.107223
C04589,766.995199
C04638,716.514477
C04660,727.219066
C04709,727.219066
C04787,792.187971
C04824,711.432263
C04862,786.560023
C04873,735.583856
C04899,763.101667
C05372,766.450342
C05815,712.543061
C05927,774.247316
C06022,791.264285
C06197,756.081934
C06198,789.993829
C06228,740.230235
C06230,719.032209
C06371,707.248408
C06488,758.23451
C06616,719.445591
C06633,703.450677
C06634,747.440506
C06653,717.466327
C06764,792.502378
C06769,705.264607
C06783,708.216654
C06838,748.508526
C06912,747.476891
C06955,764.434692
C06956,780.429607
C07240,720.31276
C08089,711.330184
C08212,798.668624
C08327,735.237449
C08433,716.357385
C08439,788.316325
C08537,726.175577
C08541,712.196312
C08547,726.190833
C08552,726.190833
C08612,743.203469
C08629,773.214033
C08635,702.288756
C08640,789.208948
C08668,700.357111
C08674,714.372761
C08702,710.34146
C08706,714.372761
C08748,720.262935
C08790,780.465992
C08809,716.377177
C08861,796.424521
C08862,712.367007
C08866,780.429607
C08868,724.330621
C08919,722.424127
C08924,784.460907
C08943,748.439778
C08952,792.429607
C08954,750.455428
C08955,734.460513
C08966,748.403392
C08969,768.465992
C08975,780.465992
C08984,794.445257
C08985,798.476557
C09122,722.257456
C09156,720.388685
C09252,704.393771
C09254,718.373035
C09323,726.351631
C09609,743.487337
C09834,708.220677
C09835,708.220677
C09935,700.26321
C10100,760.288362
C10175,742.195644
C10178,740.216379
C10223,746.1483
C10233,740.17412
C10236,784.075922
C10241,786.091573
C10243,788.107223
C10385,748.615832
C10439,708.262935
C10450,786.258244
C10479,756.247679
C10488,786.258244
C10543,742.268415
C10815,793.424856
C11026,724.028917
C11027,724.028917
C11047,720.262935
C11054,731.460847
C11055,717.445197
C11056,745.476497
C11174,739.827701
C11186,736.439778
C11245,763.208554
C11280,784.492105
C11311,790.523113
C11313,774.528199
C11314,776.507463
C11363,789.644888
C11369,768.112494
C11526,739.827701
C11590,783.40948
C11607,787.520762
C11609,724.476163
C11641,792.409815
C11957,732.408477
C11958,746.424127
C11965,714.397913
C11966,728.413563
C11973,746.424127
C11974,760.439778
C11981,728.413563
C11982,742.429213
C12003,743.409206
C12020,765.420045
C12096,757.197989
C12102,791.481977
C12151,742.501984
C12152,769.424856
C12196,736.242081
C12197,736.242081
C12409,712.273106
C12414,714.288756
C12560,766.372383
C12635,772.206208
C12640,757.197989
C12645,741.224204
C12646,757.219119
C12668,788.201123
C12750,702.298173
C12967,712.579446
C13051,745.067293
C13103,701.398641
C13129,766.164835
C13168,707.298884
C13722,711.059133
C13744,715.048175
C13746,773.007144
C13849,788.325536
C13869,778.705041
C13871,774.528199
C13875,760.58563
C13876,744.590716
C13877,717.530855
C13878,701.53594
C13880,761.520684
C13883,748.525435
C13890,754.454986
C13894,746.606366
C13895,716.559415
C13932,785.887681
C14056,785.456156
C14058,771.440506
C14059,799.43542
C14060,757.424856
C14061,785.41977
C14062,743.409206
C14063,799.471806
C15426,771.818268
C15582,724.221464
C15660,794.447932
C15678,700.367007
C15680,727.414291
C15690,750.491813
C15706,717.445197
C15707,717.445197
C15708,717.445197
C15709,703.429547
C15714,722.400313
C15715,736.415963
C15716,748.415963
C15723,756.417025
C15724,790.401375
C15734,742.329473
C15735,762.298173
C15736,776.313823
C15737,776.313823
C15738,756.345123
C15759,746.34146
C15762,793.447323
C15821,767.409206
C15822,739.377906
C15834,762.491813
C15849,774.406461
C15861,716.50159
C15914,712.47029
C15935,742.51724
C15937,758.512155
C15940,714.48594
C15941,730.480854
C15942,744.460119
C16271,730.480854
C16304,713.156519
C16313,789.187819
C16314,789.208948
C16349,741.203075
C16350,757.197989
C16351,773.192904
C16371,757.197989
C16372,773.192904
C16373,711.140868
C16523,733.309826
C16524,749.304741
C16563,780.362229
C16564,778.346579
C16567,737.32003
C16568,735.30438
C16695,750.631482
C16761,783.123478
C16770,748.145773
C16784,768.465992
C16820,710.351356
C16875,761.26183
C16883,708.252248
C16899,768.408477
C17038,722.424127
C17041,764.434692
C17075,740.434692
C17160,770.806215
C17161,770.806215
C17437,722.444028
C17438,790.506628
C17465,728.216379
C17466,728.216379
C17526,710.351356
C17544,754.486728
C17547,766.450342
C17558,766.699168
C17569,726.558711
C17570,736.615832
C17679,786.258244
C17682,742.298927
C17683,742.298927
C17707,761.35421
C17791,784.460907
C17799,784.460907
C17836,784.221464
C17865,710.3361
C17871,776.283277
C17919,798.221858
C17922,770.408871
C18072,721.284674
C18073,735.300324
C18076,708.105433
C18095,782.39629
C18097,768.38064
C18136,797.295663
C18139,715.446753
C18140,715.446753
C18633,787.305135
C18685,712.273106
C18845,711.419376
C18847,711.419376
C18894,747.492147
C19198,734.233447
C19241,721.38847
C19242,705.393556
C19352,792.122182
C19428,713.173193
C19439,793.130007
C19493,786.252469
C19570,722.008086
C19693,773.007144
C19848,724.064831
C19865,796.460907
C19928,738.044095
C19955,788.278399
C19957,723.455762
C19958,723.455762
C19978,726.085699
C19986,712.330621
C20004,756.444863
C20010,710.184494
C20093,759.499353
C20094,744.475878
C20096,743.504438
C20139,782.302882
C20259,737.274893
C20336,782.211391
C20483,763.101667
C20492,727.208554
C20493,743.203469
C20494,759.198383
C20518,732.639677
C20745,745.091102
C20777,784.497292
C20778,784.497292
C20779,784.497292
C20786,742.268415
C21120,749.544183
C21121,707.533618
C21122,707.533618
C21156,725.214344
C21208,785.121065
C21275,726.507069
C21276,756.517634
C21277,714.507069
C21278,700.491419
C21284,708.188256
C21292,778.250453
C21339,730.135843
C21447,719.365915
C21480,767.546505
C21481,795.577805
C21482,783.54142
C21483,799.536334
C21526,784.615832
C21527,786.631482
C21579,777.466327
C21595,775.471806
C21755,769.13841
C21759,770.146235
C21877,709.090791
C21879,725.067948
C22057,704.553232
C22060,706.568882
C22089,746.188189
C22273,718.353756
C00024,809.125773
C00083,853.115602
C00091,867.131252
C00100,823.141423
C00136,837.157073
C00313,839.099952
C00332,851.136338
C00348,846.665498
C00512,871.141423
C00527,881.146902
C00528,880.438943
C00531,879.131252
C00540,897.157073
C00582,885.157073
C00630,837.157073
C00683,867.131252
C00692,879.182406
C00827,839.136338
C00845,861.120688
C00877,835.141423
C00888,851.172723
C00894,821.125773
C00904,897.141817
C01011,897.141817
C01024,854.285796
C01033,851.172723
C01051,836.275231
C01144,853.151988
C01213,867.131252
C01260,836.048265
C01261,868.038094
C01274,804.257881
C01375,803.481977
C01944,893.219673
C01945,804.465992
C02247,886.152322
C02284,822.403786
C02331,835.141423
C02335,838.152322
C02400,887.48785
C02411,879.131252
C02451,849.157073
C02463,864.306532
C02469,830.228281
C02557,867.131252
C02784,889.132001
